id_transaccion,id_cliente,monto,fecha,region,id_tienda,edad,preferencias,geolocalizacion,ingresos,puntos_lealtad,gastos_mensuales,segmento_cliente,PC1,PC2,PC3
9709,1107,2395.0,2052-07-31,MX,32,56,Tecnología,Guadalajara,0.07371730741746463,0.48946840521564694,0.03358878762772714,Premium Adulto,-140.27742130596516,5.952965022830238,12.147344926312407
9708,268,4513.0,2052-07-30,MX,1,26,Hogar,CDMX,0.5160640274403315,0.3510531594784353,0.4077948080640707,Premium Joven,1977.7193324985597,-4.009706278381451,-29.98973378819703
9707,852,2274.0,2052-07-29,MX,14,47,Hogar,Monterrey,0.9854366156924396,0.9358074222668005,0.5561654239160453,Premium Adulto,-261.2756589810101,7.984920612532104,-7.886947910814314
9706,1478,2703.0,2052-07-28,MX,22,69,Tecnología,Guadalajara,0.49186794340431617,0.6148445336008025,0.7456848936757802,Premium Adulto,167.73095136669235,22.124353584120858,10.61882124851057
9705,649,2881.0,2052-07-27,MX,26,45,Hogar,Monterrey,0.348177790481635,0.6068204613841525,0.282173432753383,Premium Adulto,345.7197915400784,-0.409799672846308,1.2279224257571357
9704,747,4295.0,2052-07-26,MX,18,34,Moda,CDMX,0.8059311133342861,0.9699097291875627,0.36536868268434136,Premium Adulto,1759.7174862476145,-6.182719040766212,-11.349794120809534
9703,1501,3374.0,2052-07-25,MX,33,32,Hogar,Monterrey,0.5158639416892954,0.028084252758274822,0.512151339409003,Premium Adulto,838.7122224960267,-15.392795545725008,0.2464867291235322
9702,331,179.0,2052-07-24,MX,27,42,Tecnología,Monterrey,0.3353151350578819,0.0160481444332999,0.15420463960231978,Regular,-2356.281395880411,-2.098101894693901,0.37545396814853405
9701,1545,3447.0,2052-07-23,MX,37,62,Hogar,Monterrey,0.30706016864370445,0.33801404212637914,0.32273543220104944,Premium Adulto,911.7233954157618,7.829405668620229,19.61393203117529
9700,1099,1023.0,2052-07-22,MX,26,48,Tecnología,Monterrey,0.5448906674288981,0.9167502507522568,0.9444214305440486,Cliente Leal,-1512.2787236062734,3.0806601748878215,2.7555394459544473
9699,416,4877.0,2052-07-21,MX,50,62,Tecnología,Guadalajara,0.6470058596541375,0.8696088264794384,0.6538249102457885,Premium Adulto,2341.7192447090233,0.17286434524609362,30.66904339588799
9698,88,2879.0,2052-07-20,MX,27,22,Hogar,Monterrey,0.6259682721166214,0.4724172517552658,0.3226663904998619,Premium Joven,343.70997777307457,-20.407389669329845,-10.176862042270429
9697,1909,757.0,2052-07-19,MX,16,45,Hogar,Monterrey,0.7138916678576532,0.23069207622868607,0.5296188898094449,Regular,-1778.2768885588973,6.004004892260777,-7.315562948884612
9696,341,4062.0,2052-07-18,MX,38,49,Tecnología,CDMX,0.12136629984278977,0.26078234704112335,0.24516708091687378,Premium Adulto,1526.7176402601217,-4.020409479963359,13.55940535666899
9695,1110,1008.0,2052-07-17,MX,18,42,Moda,Monterrey,0.4784764899242533,0.724172517552658,0.551056338028169,Cliente Leal,-1527.278766856111,2.2711999728101553,-7.211268763712738
9694,527,175.0,2052-07-16,MX,9,43,Tecnología,Monterrey,0.9365299414034586,0.9969909729187563,0.10691107428887049,Cliente Leal,-2360.2755150665726,8.336921347877286,-14.32771549663751
9693,1393,3210.0,2052-07-15,MX,48,36,Tecnología,Monterrey,0.3885379448335,0.26078234704112335,0.7867301850317592,Premium Adulto,674.70933457908,-19.91282841608789,15.066030654487392
9692,823,320.0,2052-07-14,MX,17,23,Tecnología,CDMX,0.4292839788480778,0.33400200601805413,0.33329881248273957,Regular,-2215.2862236651195,-12.924438619985889,-18.203158906970568
9691,1790,1760.0,2052-07-13,MX,33,40,Hogar,Guadalajara,0.8366871516364156,0.031093279839518557,0.4846382214857774,Regular,-775.2842641948289,-7.7960685149408135,4.4465711892908075
9690,1030,1203.0,2052-07-12,MX,43,37,Hogar,Guadalajara,0.7074603401457767,0.23269809428284854,0.8537006351836509,Regular,-1332.2884705092938,-15.376022964296371,11.291211503019092
9689,1279,3254.0,2052-07-11,MX,27,29,Hogar,Guadalajara,0.7023581534943547,0.8996990972918757,0.7975006904170119,Premium Joven,718.7128219908673,-14.674805353381249,-6.43482188446621
9688,1126,4072.0,2052-07-10,MX,33,57,Hogar,CDMX,0.7990567386022581,0.2106318956870612,0.9409693454846727,Premium Adulto,1536.7224595201023,5.408499866720177,13.58790803730355
9687,1127,141.0,2052-07-09,MX,47,69,Tecnología,Guadalajara,0.5954266114048878,0.6118355065195588,0.28983706158519745,Regular,-2394.2763253331773,10.119493431755014,31.681290158594926
9686,659,921.0,2052-07-08,MX,13,57,Hogar,CDMX,0.40054308989566956,0.8425275827482448,0.7543841480254073,Cliente Leal,-1614.2710319176265,17.67423339726872,-3.456666578272049
9685,1875,2360.0,2052-07-07,MX,6,36,Hogar,Monterrey,0.3855938259253966,0.4132397191574724,0.044428334714167364,Premium Adulto,-175.2777728025667,2.8924657979136263,-20.51207346159616
9684,181,1165.0,2052-07-06,MX,27,55,Moda,Guadalajara,0.22366728597970562,0.6920762286860582,0.792046396023198,Regular,-1370.276148791518,8.399916919394652,7.33635139483507
9683,967,1270.0,2052-07-05,MX,39,66,Hogar,Guadalajara,0.42146634271830785,0.3711133400200602,0.4586785418392709,Regular,-1265.275274413026,11.26397281614739,23.355331243824374
9682,1017,176.0,2052-07-04,MX,11,24,Moda,Guadalajara,0.8691296269829928,0.9428284854563691,0.2626691521679094,Cliente Leal,-2359.283973996613,-8.809164556752627,-22.755002232528074
9681,519,2024.0,2052-07-03,MX,48,46,Hogar,CDMX,0.6452908389309704,0.526579739217653,0.7463753106876554,Premium Adulto,-511.2863813998856,-10.842590643140358,20.3473977583839
9680,1055,1334.0,2052-07-02,MX,20,67,Hogar,Monterrey,0.7223381449192511,0.1945837512537613,0.573080640706987,Regular,-1201.2690901493625,22.1976328192096,7.8094450312144446
9679,494,2919.0,2052-07-01,MX,48,65,Moda,CDMX,0.3030870373017007,0.5646940822467402,0.21244131455399062,Premium Adulto,383.7213554675318,4.779524920193122,30.50172667802091
9678,1953,2239.0,2052-06-30,MX,21,49,Moda,CDMX,0.9514506216950122,0.10030090270812436,0.9708989229494615,Premium Adulto,-296.2769543102154,5.967747112535324,-0.8981907938428861
9677,752,207.0,2052-06-29,MX,12,44,Tecnología,Monterrey,0.24434757753322853,0.2637913741223671,0.9861571389119027,Regular,-2328.276000869067,7.5704757395809,-11.253543665604951
9676,1015,2504.0,2052-06-28,MX,34,34,Tecnología,Monterrey,0.5321423467200228,0.6158475426278837,0.9041010770505385,Premium Adulto,-31.287139532925266,-13.787300074761026,2.1250530057589927
9675,1408,4040.0,2052-06-27,MX,42,64,Hogar,Monterrey,0.09851364870658855,0.22367101303911735,0.5696285556476112,Premium Adulto,1504.7226269711568,6.555722104548739,24.93348290921724
9674,215,3358.0,2052-06-26,MX,36,62,Tecnología,Monterrey,0.4677147348863798,0.5115346038114343,0.1653203534935101,Premium Adulto,822.7237075667704,8.407292037639479,18.763936933684768
9673,1965,3616.0,2052-06-25,MX,30,54,Hogar,Guadalajara,0.18956695726740033,0.7001003009027081,0.7490679370339686,Premium Adulto,1080.7222017651734,4.700916173041417,9.434665092139788
9672,1187,2442.0,2052-06-24,MX,23,49,Hogar,Monterrey,0.6266256967271687,0.32798395185556667,0.7676401546534106,Premium Adulto,-93.27758580296268,4.798526235864962,0.8025630825303693
9671,57,1969.0,2052-06-23,MX,30,54,Tecnología,Guadalajara,0.04067457481777906,0.8866599799398195,0.15147749240541286,Cliente Leal,-566.2775822132708,5.543601371190423,9.373230608384404
9670,998,3059.0,2052-06-22,MX,27,64,Tecnología,CDMX,0.4717736172645419,0.4473420260782347,0.6832711958022646,Premium Adulto,523.7273162728534,15.047235813947264,12.200825817546296
9669,1202,4526.0,2052-06-21,MX,16,49,Hogar,Guadalajara,0.850107188795198,0.058174523570712136,0.36384976525821594,Premium Adulto,1990.7242643360682,7.4597599304210185,-5.043841149699745
9668,1961,3112.0,2052-06-20,MX,19,21,Hogar,CDMX,0.31299128197799053,0.9819458375125376,0.10856807511737089,Premium Joven,576.7119723943492,-17.112052982265105,-17.471207940596337
9667,1234,425.0,2052-06-19,MX,27,66,Tecnología,Monterrey,0.6818779476918679,0.9558676028084253,0.03175918254625794,Cliente Leal,-2110.271518051489,18.08744405022023,13.166923930752368
9666,713,2251.0,2052-06-18,MX,28,33,Moda,Guadalajara,0.5211805059311133,0.399197592778335,0.6702568351284176,Premium Adulto,-284.2856938355012,-11.308390167328227,-3.494923692252712
9665,925,4537.0,2052-06-17,MX,33,60,Tecnología,Monterrey,0.5639845648134915,0.7011033099297894,0.36512703673018504,Premium Adulto,2001.7236379311184,7.708983122628808,15.203514866627884
9664,1002,2973.0,2052-06-16,MX,42,67,Hogar,Monterrey,0.6779048163498642,0.2818455366098295,0.5797086440209887,Premium Adulto,437.72399741040954,9.640539340747946,26.49041865799412
9663,270,1717.0,2052-06-15,MX,50,21,Tecnología,CDMX,0.055266542804058905,0.5025075225677031,0.3516984258492129,Regular,-818.2972735231101,-32.90914005536929,8.713724355755268
9662,120,3773.0,2052-06-14,MX,7,35,Hogar,Guadalajara,0.09372588252108047,0.26780341023069204,0.8157622203811102,Premium Adulto,1237.7213329827105,0.7910343111088487,-20.145047147172832
9661,1129,4194.0,2052-06-13,MX,32,33,Tecnología,CDMX,0.021866514220380162,0.5646940822467402,0.12769262634631318,Premium Adulto,1658.7128374995386,-14.433765780532752,-0.03586561299461977
9660,1081,2194.0,2052-06-12,MX,5,31,Moda,CDMX,0.7148635129341147,0.7542627883650953,0.5051090858878763,Premium Adulto,-341.27951642418566,-0.7216208337433834,-24.02866417562041
9659,1301,3684.0,2052-06-11,MX,8,58,Tecnología,CDMX,0.2776904387594683,0.21163490471414242,0.33664733499033417,Premium Adulto,1148.7305396379675,19.769316045360977,-7.051534257414701
9658,1292,1982.0,2052-06-10,MX,21,23,Hogar,Monterrey,0.48496498499356866,0.7602808425275828,0.5569594034797017,Cliente Leal,-553.2876608369968,-15.905839829801184,-14.75587796888324
9657,936,4766.0,2052-06-09,MX,27,63,Moda,Monterrey,0.24290410175789626,0.03711133400200602,0.17833471416735708,Premium Adulto,2230.7266795208293,13.32695212908072,11.732891065905605
9656,1845,2048.0,2052-06-08,MX,45,18,Tecnología,Monterrey,0.11830784621980853,0.6449348044132398,0.5456020436343552,Premium Joven,-487.29703515055576,-32.95436284255521,2.8962799566075716
9655,1938,748.0,2052-06-07,MX,35,26,Hogar,Guadalajara,0.9631842218093468,0.1675025075225677,0.6365299640983154,Regular,-1787.2905268527488,-20.19208367483447,-1.3559163054740253
9654,1453,3518.0,2052-06-06,MX,23,50,Hogar,CDMX,0.23828783764470488,0.11835506519558675,0.7408174537420602,Premium Adulto,982.7226924763618,5.094377652688934,1.3762860217555826
9653,805,2604.0,2052-06-05,MX,8,22,Tecnología,CDMX,0.2693154208946692,0.29989969909729186,0.43247721623860813,Premium Joven,68.7158048812662,-10.14606006599493,-26.267012694249946
9652,510,3529.0,2052-06-04,MX,12,55,Moda,Guadalajara,0.113334286122624,0.633901705115346,0.7529342723004695,Premium Adulto,993.728107274017,15.179375792028235,-5.269951217251389
9651,207,3843.0,2052-06-03,MX,41,51,Moda,CDMX,0.2634414749178219,0.42326980942828485,0.9588511460922398,Premium Adulto,1307.7175839300658,-3.8131130547170002,17.15499617960812
9650,1428,928.0,2052-06-02,MX,41,31,Hogar,Monterrey,0.4581106188366443,0.8284854563691073,0.1294877105771886,Cliente Leal,-1607.290305915243,-19.2486668383417,6.392668206772157
9649,744,3937.0,2052-06-01,MX,44,55,Tecnología,Monterrey,0.25402315277976273,0.43129388164493476,0.34424192212096105,Premium Adulto,1401.718307943444,-2.074282266110856,21.82826022400102
9648,138,2226.0,2052-05-31,MX,3,24,Moda,Guadalajara,0.7602686865799628,0.22567703109327986,0.16880695940347973,Premium Joven,-309.2818066565869,-5.597215619665985,-29.448314003058343
9647,1004,4672.0,2052-05-30,MX,12,45,Tecnología,Guadalajara,0.9944690581677861,0.9799398194583752,0.14837061585197459,Premium Adulto,2136.7238043761313,6.129559348444332,-10.55496516918869
9646,348,2156.0,2052-05-29,MX,18,31,Hogar,Monterrey,0.9694154637701872,0.2597793380140421,0.31628003314001657,Premium Adulto,-379.28347343977794,-7.62661173319785,-13.027748340066474
9645,1799,3077.0,2052-05-28,MX,43,18,Hogar,Monterrey,0.844218950978991,0.6198595787362087,0.22735432201049433,Premium Joven,541.7034234851767,-32.416630637569014,1.2410651621912265
9644,1964,4289.0,2052-05-27,MX,8,27,Moda,Monterrey,0.48968129198227806,0.7462387161484454,0.8662662247997791,Premium Joven,1753.7176469944693,-6.776926617562733,-23.541384837962415
9643,1268,3665.0,2052-05-26,MX,12,48,Tecnología,CDMX,0.45588109189652704,0.22567703109327986,0.122997790665562,Premium Adulto,1129.7251874294361,9.18476103023404,-8.993498095138229
9642,616,3465.0,2052-05-25,MX,18,55,Hogar,Guadalajara,0.6608117764756324,0.6740220661985958,0.9971692902513117,Premium Adulto,929.7262811270393,12.016096318010643,-0.19528116431558118
9641,457,2281.0,2052-05-24,MX,26,26,Tecnología,Guadalajara,0.1418179219665571,0.7452357071213641,0.9344103838718586,Premium Joven,-254.28797428267308,-16.18251109181343,-8.914574409284015
9640,1313,846.0,2052-05-23,MX,14,21,Tecnología,CDMX,0.7262398170644562,0.017051153460381142,0.35183650925158794,Regular,-1689.2862109204748,-13.288551931706413,-21.788065841383503
9639,864,516.0,2052-05-22,MX,13,55,Tecnología,Monterrey,0.31264827783335714,0.43229689067201604,0.7912869373101353,Regular,-2019.2718026445023,16.189136239168473,-4.536764260745407
9638,1822,249.0,2052-05-21,MX,3,58,Moda,Guadalajara,0.909061026154066,0.35907723169508526,0.19248826291079812,Regular,-2286.267497324113,24.190341329461038,-11.413066162811965
9637,16,3184.0,2052-05-20,MX,28,52,Hogar,CDMX,0.310261540660283,0.5656970912738215,0.7729563656448495,Premium Adulto,648.7220392688141,4.294647630128239,6.660383905194642
9636,180,1115.0,2052-05-19,MX,5,66,Tecnología,CDMX,0.6512362441046162,0.4242728184553661,0.5265810549571941,Regular,-1420.2649078463166,29.452904454792186,-5.426522990546211
9635,1893,2762.0,2052-05-18,MX,1,49,Moda,Monterrey,0.5926825782478204,0.24473420260782347,0.15990057995029,Premium Adulto,226.7290660779995,16.352320731515494,-17.804709273608683
9634,1438,1190.0,2052-05-17,MX,4,60,Moda,CDMX,0.6035729598399314,0.7753259779338014,0.22265948632974314,Cliente Leal,-1345.2670944745587,24.86874392605483,-9.465911825317924
9633,1985,3730.0,2052-05-16,MX,22,57,Moda,CDMX,0.4240674574817779,0.9167502507522568,0.8932960508146921,Premium Adulto,1194.7258582150394,11.442554220406638,4.2655768417688975
9632,595,4634.0,2052-05-15,MX,29,35,Hogar,Monterrey,0.32452479634128917,0.9368104312938816,0.8799364816349075,Premium Adulto,2098.7145177849975,-11.36816379485462,-1.4940129289829969
9631,680,404.0,2052-05-14,MX,22,31,Hogar,Monterrey,0.9104759182506789,0.39618856569709127,0.15786384976525825,Regular,-2131.284460100228,-8.860414450644742,-9.707982481827322
9630,95,3266.0,2052-05-13,MX,35,31,Moda,Monterrey,0.3088609404030299,0.24674022066198598,0.6248964374482188,Premium Adulto,730.7112185718374,-17.2489721275143,1.4026787263982072
9629,652,2438.0,2052-05-12,MX,11,66,Tecnología,Monterrey,0.2137344576246963,0.4062186559679037,0.23525959679646508,Premium Adulto,-97.2669028552873,25.579879328168378,-0.2980847069981607
9628,1111,4153.0,2052-05-11,MX,34,27,Tecnología,CDMX,0.8762612548234957,0.3671013039117352,0.10211267605633804,Premium Joven,1617.7097397702523,-20.556663342036003,-1.541832050525123
9627,205,2876.0,2052-05-10,MX,29,39,Tecnología,Guadalajara,0.9884236101186222,0.48746238716148443,0.7914250207125103,Premium Adulto,340.71639139564013,-7.0832041562121155,0.5698214014516338
9626,1397,2949.0,2052-05-09,MX,9,18,Hogar,Guadalajara,0.7708017721880805,0.8044132397191575,0.7009803921568627,Premium Joven,413.7137939361646,-14.241022549933145,-27.539452676279556
9625,160,3333.0,2052-05-08,MX,28,45,Moda,Monterrey,0.8197227383164213,0.44232698094282846,0.4226387738193869,Premium Adulto,797.7191159947697,-1.7066268718772335,2.936825999791104
9624,837,2043.0,2052-05-07,MX,21,20,Moda,Monterrey,0.9330856081177646,0.5195586760280843,0.4711405689036178,Premium Joven,-492.2889166121879,-18.476390309756255,-16.352087773256937
9623,1487,2721.0,2052-05-06,MX,14,36,Moda,Guadalajara,0.1721452050878948,0.7151454363089268,0.752140292736813,Premium Adulto,185.719751720183,-1.5528354163224556,-13.727799811688474
9622,1580,368.0,2052-05-05,MX,19,35,Tecnología,Guadalajara,0.3425325139345434,0.09628886659979939,0.9111433305716653,Regular,-2167.2818742720006,-3.857556696037527,-10.116904160533196
9621,764,2039.0,2052-05-04,MX,28,47,Tecnología,CDMX,0.16599971416321282,0.13239719157472418,0.46081883457608397,Premium Adulto,-496.27987469964546,0.6491139814552511,3.9548324463303786
9620,752,2821.0,2052-05-03,MX,20,44,Tecnología,Monterrey,0.24434757753322853,0.2637913741223671,0.9861571389119027,Premium Adulto,285.72121910156966,1.971193443393723,-4.384836897116941
9619,758,4972.0,2052-05-02,MX,47,48,Hogar,Monterrey,0.9369015292268116,0.35506519558676025,0.09330985915492958,Premium Adulto,2436.7143520819814,-10.127101077636333,20.676599652228624
9618,1329,3523.0,2052-05-01,MX,13,34,Tecnología,Monterrey,0.415206517078748,0.7703109327983952,0.4618889809444905,Premium Adulto,987.719117782397,-3.1238792831503233,-15.60971288495914
9617,1727,699.0,2052-04-30,MX,39,22,Tecnología,Monterrey,0.39269687008718024,0.5325977933801405,0.07249378624689312,Regular,-1836.2933850685304,-25.683116697446383,-0.10205250378212583
9616,1524,4580.0,2052-04-29,MX,49,36,Moda,Monterrey,0.44939259682721167,0.5857572718154463,0.13690969345484671,Premium Adulto,2044.7088440839566,-21.147509835649267,15.963608767084907
9615,865,363.0,2052-04-28,MX,49,30,Hogar,CDMX,0.5478062026582821,0.3430290872617853,0.5252002209334438,Regular,-2172.2930783783604,-24.066427839395818,12.609603970390786
9614,1097,334.0,2052-04-27,MX,46,57,Tecnología,Monterrey,0.07914820637416037,0.7261785356068206,0.7317729908864954,Cliente Leal,-2201.2809942501885,0.39791732157379656,24.45120888369531
9613,787,2287.0,2052-04-26,MX,47,18,Hogar,Guadalajara,0.3178790910390167,0.19057171514543633,0.3782449599558133,Premium Joven,-248.29767921713528,-34.142090567689166,4.59788090651891
9612,1067,3829.0,2052-04-25,MX,5,59,Tecnología,Guadalajara,0.4988137773331428,0.7111334002006019,0.8882560066280033,Premium Adulto,1293.731845599833,22.139438144618044,-9.05325956136705
9611,964,3566.0,2052-04-24,MX,8,34,Moda,Guadalajara,0.05583821637844791,0.275827482447342,0.35684203258768293,Premium Adulto,1030.7206405607885,-0.48232909568829996,-19.83892715670605
9610,13,611.0,2052-04-23,MX,12,21,Hogar,Monterrey,0.8301843647277405,0.41023069207622864,0.5438414802540734,Regular,-1924.285572418439,-12.103046230451845,-23.48998840533779
9609,1505,747.0,2052-04-22,MX,12,24,Tecnología,Monterrey,0.7090038587966271,0.9839518555667002,0.19628555647611157,Cliente Leal,-1788.2843513863654,-9.634067866380065,-21.887001964733795
9608,1599,411.0,2052-04-21,MX,37,23,Hogar,CDMX,0.39819922824067455,0.757271815446339,0.84469069317868,Cliente Leal,-2124.292320919131,-23.623524294147217,-1.2732182534374488
9607,1672,1432.0,2052-04-20,MX,39,59,Tecnología,Guadalajara,0.39988566528512215,0.6138415245737212,0.9003728251864126,Regular,-1103.2781860992202,5.256928864837157,19.63273497664887
9606,1358,1859.0,2052-04-19,MX,40,61,Tecnología,Guadalajara,0.6169501214806346,0.3530591775325978,0.21817177575255453,Regular,-676.2777276472675,6.197770457408925,21.560311791341356
9605,413,3694.0,2052-04-18,MX,41,60,Hogar,Guadalajara,0.1706159782764042,0.43329989969909727,0.9234327533830433,Premium Adulto,1158.7213244170584,3.8802740117815375,21.943303169956486
9604,1647,3467.0,2052-04-17,MX,4,50,Hogar,Monterrey,0.7515506645705302,0.9699097291875627,0.321078431372549,Premium Adulto,931.7284701733865,15.239568242451735,-14.707315862800126
9603,1921,4074.0,2052-04-16,MX,22,61,Tecnología,Guadalajara,0.10015721023295698,0.2938816449348044,0.371133664733499,Premium Adulto,1538.7274694873631,14.651872843487244,6.410018578657848
9602,638,3370.0,2052-04-15,MX,9,67,Moda,Monterrey,0.12319565528083468,0.48044132397191575,0.39270919635459817,Premium Adulto,834.733998680183,27.014548607921025,-1.423131023486448
9601,884,689.0,2052-04-14,MX,43,61,Moda,Monterrey,0.27285979705588115,0.4834503510531595,0.15230599281966306,Regular,-1846.2784811540591,5.198949535116011,24.055997103990073
9600,947,126.0,2052-04-13,MX,12,58,Tecnología,Guadalajara,0.44223238530798914,0.4182547642928786,0.1915216790941729,Regular,-2409.270212735333,19.459872467148113,-3.799865059336277
9599,1639,483.0,2052-04-12,MX,1,58,Moda,Guadalajara,0.9271259111047591,0.8716148445336008,0.9516708091687379,Cliente Leal,-2052.266916049459,25.136232716224615,-13.097477307973179
9598,1174,4442.0,2052-04-11,MX,30,33,Hogar,Guadalajara,0.9475060740317279,0.19658976930792377,0.07480668323667496,Premium Adulto,1906.7133977765766,-13.496010254115594,-1.7205620798873227
9597,45,486.0,2052-04-10,MX,31,28,Moda,Guadalajara,0.8922395312276691,0.8716148445336008,0.5515741507870754,Cliente Leal,-2049.288448512499,-16.235019279131606,-3.686070495935766
9596,1323,4187.0,2052-04-09,MX,8,56,Hogar,Guadalajara,0.9346005430898957,0.8304914744232699,0.8623308478320906,Premium Adulto,1651.7296374264738,17.818844607704865,-8.099501463567186
9595,1867,4943.0,2052-04-08,MX,4,35,Moda,Guadalajara,0.7605259396884378,0.4292878635907723,0.8873929853631594,Premium Adulto,2407.722080446601,1.7895112604158037,-22.641421129148714
9594,370,4758.0,2052-04-07,MX,45,43,Tecnología,CDMX,0.25470916106902963,0.6710130391173521,0.8654722452361227,Premium Adulto,2222.7129386572783,-13.182982497988231,16.31346353322919
9593,1997,3045.0,2052-04-06,MX,33,52,Tecnología,Guadalajara,0.831141917964842,0.28886659979939816,0.03610880972107153,Premium Adulto,509.7205226285723,1.7017433762560756,10.886363513907185
9592,834,4267.0,2052-04-05,MX,12,27,Tecnología,Monterrey,0.2811776475632414,0.6479438314944835,0.647024302678818,Premium Joven,1731.7164347680286,-8.896208948049743,-20.156391429546776
9591,89,1718.0,2052-04-04,MX,19,67,Moda,Guadalajara,0.32595398027726175,0.4373119358074222,0.48280861640430817,Regular,-817.2688304137605,22.533807510234492,6.9780381341123245
9590,1841,3056.0,2052-04-03,MX,6,38,Moda,Guadalajara,0.26822924110333,0.2848545636910732,0.14257111295222313,Premium Adulto,520.722964760867,4.229065303339656,-19.42047581443927
9589,1418,1172.0,2052-04-02,MX,49,42,Tecnología,CDMX,0.25399456910104334,0.10932798395185556,0.30475006904170115,Regular,-1363.2882216379148,-14.324349559018266,19.032236606401163
9588,1710,4165.0,2052-04-01,MX,46,24,Moda,CDMX,0.7569815635272259,0.14142427281845538,0.762151339409003,Premium Joven,1629.7048518078886,-29.492779809730983,7.016958513147429
9587,1029,4766.0,2052-03-31,MX,42,25,Moda,Guadalajara,0.2390167214520509,0.32798395185556667,0.12955675227837615,Premium Joven,2230.7064084321323,-26.823769063043706,4.187663424003638
9586,623,3742.0,2052-03-30,MX,20,26,Tecnología,Guadalajara,0.7078462198084894,0.8214643931795387,0.7737848660590997,Premium Joven,1206.7136485420538,-13.735172018644114,-13.93879714540289
9585,129,4839.0,2052-03-29,MX,16,63,Moda,Guadalajara,0.3131627840503073,0.006018054162487463,0.38414802540734605,Premium Adulto,2303.7300183939383,19.14873699099567,2.425716532664822
9584,1903,3590.0,2052-03-28,MX,8,56,Moda,Monterrey,0.7646419894240388,0.761283851554664,0.3335059375863021,Premium Adulto,1054.729716131812,18.124181276342032,-8.121427001296198
9583,1939,4627.0,2052-03-27,MX,49,33,Moda,Guadalajara,0.899428326425611,0.10030090270812436,0.5978666114333057,Premium Adulto,2091.7075937202076,-23.71034990815343,14.366864989851258
9582,1185,2906.0,2052-03-26,MX,28,34,Hogar,CDMX,0.18093468629412604,0.9197592778335005,0.2925642087821044,Premium Adulto,370.7146359162534,-10.797630297776507,-2.937363863892543
9581,1086,1464.0,2052-03-25,MX,44,29,Tecnología,Monterrey,0.8410747463198514,0.6068204613841525,0.29266777133388566,Regular,-1071.2921217241683,-22.81371285593346,7.885957860084183
9580,133,4338.0,2052-03-24,MX,24,43,Tecnología,CDMX,0.7247963412891238,0.09428284854563691,0.8773819386909694,Premium Adulto,1802.7193793917045,-1.7826618706164048,-1.4759199401710816
9579,248,1284.0,2052-03-23,MX,49,28,Hogar,Guadalajara,0.8610404459053881,0.28786359077231694,0.5743924330295498,Regular,-1251.2940314708567,-26.230758382114235,11.578351376272309
9578,1465,1252.0,2052-03-22,MX,28,51,Tecnología,Monterrey,0.7646991567814777,0.3259779338014042,0.6778859431096382,Regular,-1283.2781272565567,4.437035576286654,6.054742830644798
9577,959,3117.0,2052-03-21,MX,27,45,Moda,Guadalajara,0.8062455338002,0.2938816449348044,0.3917080916873792,Premium Adulto,581.719449179609,-1.0633689108843676,2.0824985322316536
9576,1536,2277.0,2052-03-20,MX,1,39,Moda,Monterrey,0.8637416035443762,0.5486459378134404,0.36095001380834024,Premium Adulto,-258.2750066841245,8.137034837853179,-23.149919493074975
9575,1057,4834.0,2052-03-19,MX,21,63,Moda,CDMX,0.30906102615406605,0.3009027081243731,0.04435929301297985,Premium Adulto,2298.7284946315817,16.487710930709508,6.6571717510954045
9574,656,1537.0,2052-03-18,MX,38,37,Moda,Guadalajara,0.7226668572245247,0.929789368104313,0.29908864954432474,Cliente Leal,-998.2869971608941,-12.884554798367743,7.071759852370782
9573,1302,3348.0,2052-03-17,MX,44,25,Moda,CDMX,0.5648706588537945,0.31995987963891676,0.0743579121789561,Premium Joven,812.7059806727357,-27.163413063903086,5.8266839809341135
9572,598,4691.0,2052-03-16,MX,35,55,Hogar,Monterrey,0.14176075460911822,0.802407221664995,0.10404584368958851,Premium Adulto,2155.72094809939,2.333210704725392,14.239488478260157
9571,795,1848.0,2052-03-15,MX,36,25,Tecnología,CDMX,0.2032871230527369,0.2337011033099298,0.08685446009389672,Regular,-687.2913797328908,-22.1341104711489,-0.9996332824967951
9570,223,3197.0,2052-03-14,MX,15,18,Moda,Guadalajara,0.3938402172359583,0.4262788365095286,0.021092239712786523,Premium Joven,661.711937956426,-17.563946402483676,-22.451112269633203
9569,233,3144.0,2052-03-13,MX,26,38,Hogar,Monterrey,0.830470201514935,0.8876629889669008,0.9361364264015465,Premium Adulto,608.7168589538469,-6.4687527672226715,-2.491789785881963
9568,934,3806.0,2052-03-12,MX,5,40,Hogar,Monterrey,0.6783907388880949,0.9498495486459378,0.269020988677161,Premium Adulto,1270.7239893376895,6.069986940142389,-19.174497143623896
9567,1156,395.0,2052-03-11,MX,46,31,Moda,Monterrey,0.5256824353294269,0.010030090270812439,0.7806545153272577,Regular,-2140.291753696035,-21.638194248140238,10.60456653503904
9566,1538,3433.0,2052-03-10,MX,20,57,Moda,Guadalajara,0.031770758896670026,0.6710130391173521,0.2026719138359569,Premium Adulto,897.726509361074,12.65968862358542,2.562712697218217
9565,421,2284.0,2052-03-09,MX,49,44,Moda,CDMX,0.20986136915821066,0.8625877632898696,0.7050193316763325,Premium Adulto,-251.28753984610694,-13.200867022243798,20.13875388197929
